draw_index,mse_pysr,equation,sympy,mse_constant,mse_power_law,mse_linear_q,mse_quadratic_q,q_peak,has_interior_peak,monotonic_increasing,monotonic_decreasing,slope_low,slope_high,rate_q95_over_q80,rises_toward_equal_mass,peaks_then_declines_near_unity
3146,3.702921964264459,(-16.818918 + (x0 * 20.965271)) - exp(4.3452296 - square(0.1699291 - square((x0 * 8.105931) + -0.68676996))),x0*20.965271 - exp(4.3452296 - (0.1699291 - (x0*8.105931 - 0.68676996)**2)**2) - 16.818918,1134.9444485596846,208.2414062967336,398.0058083778834,127.21958512414898,1.0,False,True,False,54.868778577744024,18.656795844096507,23.214884513001966,True,False
2094,2.7795308317041822,(exp(exp(0.7731567 - square(((x0 * 39.491833) - 5.097136) * x0))) - (x0 * 1.2925578)) * -10.884533,(-1.2925578*x0 + exp(exp(0.7731567 - x0**2*(x0*39.491833 - 1*5.097136)**2)))*(-10.884533),1127.8817302166585,222.60892546705313,441.05686250089263,141.81456371008792,1.0,False,True,False,72.13483740528068,12.519770037855437,8.25100403662717,True,False
292,2.8701361715011884,exp(square(((x0 + -0.20199423) * (-633.4188 * square(x0))) * x0) * -3.2372358) * -92.258514,exp((401219.37619344*x0**6*(x0 - 0.20199423)**2)*(-3.2372358))*(-92.258514),1450.4559359967564,402.45003847900966,603.5447612232292,236.9285703747134,0.3433066132264529,True,True,False,7.152708376760529,0.0,1.0,False,False
3661,2.21458089395555,(exp(exp(exp((12.27993 - exp(x0 * 14.566105)) * square(x0))) + (x0 * -2.533254)) * -6.437778) + 2.8451262,2.8451262 + exp(x0*(-2.533254) + exp(exp(x0**2*(12.27993 - exp(x0*14.566105)))))*(-6.437778),1053.2837504075876,214.42807540072997,459.41962188166093,149.8329571635034,1.0,False,True,False,62.6090128321581,4.140072803865252,2.073091090368789,True,False
2080,2.665282843585501,-12.758593 - (exp(exp(1.4842176 - square((x0 * 3.6964457) - square(x0 * 5.2948637)))) - (x0 * 17.460014)),-(-17.460014*x0 + exp(exp(1.4842176 - (-28.0355816015777*x0**2 + x0*3.6964457)**2))) - 12.758593,1130.2446852396668,211.69324996572556,414.4161179627787,130.50473358452115,1.0,False,True,False,69.58035558468691,15.537500881007873,13.722055722636801,True,False
1063,2.0365203799390423,((x0 + -0.5561749) - exp((0.14648506 - (x0 - square(square(x0 * 3.1553755)))) * -18.019579)) * square((x0 * -15.367224) - -12.213488),(x0*(-15.367224) - 1*(-12.213488))**2*(x0 - exp((0.14648506 - (-99.1297923556235*x0**4 + x0))*(-18.019579)) - 0.5561749),1066.5941521010186,177.15008831731504,392.5756293395111,100.76487398543354,1.0,False,False,False,58.7126698014481,15.24410210108067,9.390852474535066,True,False
3636,3.4390163988149167,((exp(((x0 * -3851.9956) + 435.9169) * ((x0 * x0) * (x0 + -0.13430342))) * -90.73977) - 3.121655) + (x0 * 4.752883),x0*4.752883 + exp(x0*x0*(435.9169 + x0*(-3851.9956))*(x0 - 0.13430342))*(-90.73977) - 1*3.121655,1146.8177773825887,277.2319932572207,539.8025097502598,183.45800277348172,1.0,False,True,False,56.49899229076527,4.2295455089455345,2.039965090859274,True,False
3278,3.7568282996152713,(44.038086 * (x0 - 0.6524441)) - square(exp(2.0668979 - square(x0 * ((x0 * 10.982587) + -2.5958405))) + (x0 * 3.38602)),44.038086*(x0 - 1*0.6524441) - (x0*3.38602 + exp(2.0668979 - 120.617217212569*x0**2*(x0 - 0.236359657337565)**2))**2,1626.510126444041,464.84067245026563,235.82641140548577,183.7662249871182,1.0,False,True,False,-3.584471123761432,21.030429608813506,36.454619084997994,True,False
2800,1.281335417572056,(((x0 * 9.783329) + 83.87899) * exp(exp(x0 * -35.27294) * -567.01776)) + -91.179146,(x0*9.783329 + 83.87899)*exp(exp(x0*(-35.27294))*(-567.01776)) - 91.179146,1091.5054425734395,224.13922493498234,462.8417065485975,151.25734335585113,1.0,False,True,False,64.24418511799638,8.706091737772368,4.338376927605435,True,False
1021,1.3662874877756939,(x0 + -0.7457652) * square((exp(exp(((square(square(square(x0 * 4.8961315))) * -1.0215502) + 3.3716993) * x0)) + 8.4639225) - (x0 * 7.4134846)),(x0 - 0.7457652)*(71.6379840860063*(-0.875892306433571*x0 + 0.118148529833538*exp(exp(x0*(3.3716993 + (330236.131670708*x0**8)*(-1.0215502)))) + 1)**2),1208.7049293748096,202.9498664252751,318.22769405452954,95.06425031409155,0.922625250501002,True,False,False,47.257153934220014,1.8619326973570196,1.6822832574461577,True,False
2020,3.814499250219217,(-58.27026 - exp(((-0.23885833 + x0) * ((-85.01035 * x0) * sqrt(x0))) - -3.7125304)) + ((79.322716 - (square(x0) * 20.109303)) * sqrt(x0)),sqrt(x0)*(79.322716 - 20.109303*x0**2) - 58.27026 - 40.957313901327*exp(-85.01035*x0**(3/2)*(x0 - 0.23885833)),1276.6871514716772,215.57445473328735,309.972555063253,76.27440218924352,0.8888977955911824,True,False,False,76.69618541611408,-0.1419947708932625,1.206760083081378,False,True
908,1.8643321373063664,(exp(square(exp(square((x0 * -12.864177) - -2.1565058) * -1.2912486) + (x0 * -4.9783783)) * -1.2433399) * -85.70111) + ((x0 * 11.45854) + -8.6315155),x0*11.45854 + exp((x0*(-4.9783783) + exp((x0*(-12.864177) - 1*(-2.1565058))**2*(-1.2912486)))**2*(-1.2433399))*(-85.70111) - 8.6315155,1303.5120945957951,283.2455964713813,460.4172639082659,154.0066875398081,1.0,False,True,False,51.34156055128324,10.196846187738345,5.577733103150387,True,False
2970,9.88722563372236,(((sqrt(square(x0 - 0.2684114)) - x0) - -0.2662054) * ((-0.07847221 - square(x0 + x0)) * 2007.046)) + -12.3168745,(-8028.184*x0**2 - 157.49733519166)*(-x0 + sqrt((x0 - 0.2684114)**2) + 0.2662054) - 12.3168745,1232.5007757259211,238.85037670050437,392.5536073456493,131.7487675697449,1.0,False,True,False,43.264389017011126,28.04963652736808,104.48325562904952,True,False
1045,2.712409633398842,(x0 * 19.533922) + (-15.74279 - exp((((x0 * -16.99277) + 3.6954942) * square(square(square(x0) * -15.660472))) + 4.3340383)),x0*19.533922 - exp((60147.7504905424*x0**8)*(3.6954942 + x0*(-16.99277)) + 4.3340383) - 15.74279,1360.7386133058817,306.8739045524474,434.81506223880086,169.53242029761628,1.0,False,True,False,17.7169304239369,17.383051942829695,18.729335497135306,True,False
4312,2.625816368336057,((exp((2.3232167 - square(square(square(x0)) * 794.8903)) * x0) * -51.14836) - ((sqrt(x0) * -63.56896) + 46.362415)) - (square(x0) * 15.70035),63.56896*sqrt(x0) - 15.70035*x0**2 - 51.14836*exp(x0*(2.3232167 - 631850.58903409*x0**8)) - 46.362415,1223.6264560316563,244.98888627137924,415.7621403217593,142.194774326564,1.0,False,True,False,38.66068122610932,5.117115640470473,2.6649363773316894,True,False
576,2.65467158994469,(exp(exp(0.7849114 - (x0 * square((x0 * 20.559923) + -2.0492446))) - x0) * -12.420741) - -6.359239,exp(-x0 + exp(0.7849114 - x0*422.710433765929*(x0 - 0.0996718032455666)**2))*(-12.420741) - 1*(-6.359239),969.3224615156753,211.43239088853224,473.87493239338465,164.42218078357584,1.0,False,True,False,66.40813342621175,4.539509420062359,2.175778600256382,True,False
3137,3.245381454296112,(exp(1.1484663 - square(square(x0 * 7.5328684) - (x0 * 7.9765997))) - (x0 + -0.69130087)) * (square(x0 * -4.6567764) - 25.254337),(21.685566439597*x0**2 - 1*25.254337)*(-(x0 - 0.69130087) + exp(1.1484663 - 3219.89360338538*(x0**2 - 0.140571421697433*x0)**2)),1175.9515306017397,232.56518354263662,438.9952123041072,137.00021222659237,0.8948496993987977,True,False,False,60.73414914735338,0.37052931077826656,1.2632459591619305,True,False
2869,2.2579431143777517,(exp((exp((8.850266 - exp(x0 * 13.217156)) * x0) - sqrt(x0 + x0)) * (x0 + 0.70065767)) * (-43.328705 - (x0 * -113.99158))) - 6.0274434,(113.99158*x0 - 43.328705)*exp((x0 + 0.70065767)*(-sqrt(2)*sqrt(x0) + exp(x0*(8.850266 - exp(13.217156*x0))))) - 6.0274434,893.8056288405389,148.37095295436447,385.9679496116208,116.40464152915317,0.7896993987975952,True,False,False,52.31040650163368,-3.4984520570636164,0.6091228495514268,False,True
3513,0.4927206325033554,(exp(x0) - exp(4.4991918 - exp(((0.201476 - x0) * -56.835007) * (exp(8.56246 - (x0 * 50.914886)) + 0.30744207)))) - 1.8726139,exp(x0) - exp(4.4991918 - exp((0.201476 - x0)*(-56.835007)*(exp(8.56246 - 50.914886*x0) + 0.30744207))) - 1*1.8726139,1147.709822253522,275.3826492177808,534.9130576580878,186.1243348571696,1.0,False,True,False,62.93976877776362,2.1667696248269905,1.4335723456031744,True,False
1790,2.606456070984987,((41.237965 * sqrt(x0)) + -26.132082) + ((exp(x0 - square(62.40282 * ((0.12034341 - x0) * x0))) * -69.36795) - exp(exp(x0))),41.237965*sqrt(x0) - 69.36795*exp(-3894.1119439524*x0**2*(0.12034341 - x0)**2 + x0) - exp(exp(x0)) - 26.132082,1118.481823422099,230.4058593843199,467.45098276950296,146.14811290331377,0.8293787575150301,True,False,False,54.91342101077498,-5.281887640659221,0.4942365856997395,False,True
444,4.593904883890998,(x0 * 9.112083) + (-6.6096406 - exp(4.4887924 - square(square(x0 * 3.9968147) + -0.3045314))),x0*9.112083 - exp(4.4887924 - 255.185536712072*(x0**2 - 0.019063561993165)**2) - 6.6096406,1381.930783580426,291.4481275930488,416.66065156903744,130.76625205138404,1.0,False,True,False,70.65979540348144,8.108756249583593,3.9228297235602514,True,False
2135,2.7972815411267544,(sqrt(x0) * 40.55958) - (exp(((square(x0) * 8.587039) - -4.110217) - square(square(square(x0) * -17.938004))) + 36.469017),40.55958*sqrt(x0) - 60.9599444423986*exp(-103537.211942285*x0**8 + 8.587039*x0**2) - 36.469017,1247.572079715668,240.28898732497203,374.7117448626154,128.2852561157247,1.0,False,True,False,52.49536540004374,19.130731897296528,25.91899777431098,True,False
4171,3.3632226558515645,-8.45194 + ((11.383915 * x0) - exp(4.457384 - square(0.22470155 - square(square(x0) * 20.492296)))),11.383915*x0 - exp(4.457384 - (0.22470155 - 419.934195351616*x0**4)**2) - 8.45194,1273.4909252046161,291.84193513719623,500.87489584417796,175.02928407588178,1.0,False,True,False,39.55048247843206,10.130438002043604,5.515644138046931,True,False
4296,2.3345283850667577,((-52.571236 - (sqrt(x0) * -69.864845)) - exp((square(x0 * -6.5105276) + 3.8024924) - square(square(x0 * -6.16469)))) - exp(exp(x0)),69.864845*sqrt(x0) - 44.8127366841248*exp(-1444.25862408262*x0**4 + 42.3869696303618*x0**2) - exp(exp(x0)) - 52.571236,1038.7248368967223,144.9253120163662,313.27575790834044,83.00066293547869,0.9603206412825651,True,False,False,62.00887446814204,8.220549177870879,4.915900229186015,True,False
2591,4.83052325520356,exp(sqrt(square(square((square(x0) * -15.7599745) + 0.29529545) + (square(x0) * -9.758516))) - square(square(x0) * 15.478796)) * -86.07306,-86.07306*exp(-239.593125609616*x0**4 + 248.37679624065*sqrt((-0.0392891612570163*x0**2 + (0.0187370512560157 - x0**2)**2)**2)),1292.3265099351265,259.65908230092475,426.8511425600722,124.67632107339615,1.0,False,True,False,62.488283371308626,0.052446034325193125,1.0132551583225085,True,False
3088,4.428836247564483,4.424011 - exp((exp(((square(x0) * -467.36145) + 24.68571) * square(x0)) + 3.600435) - (x0 * 2.562543)),4.424011 - exp(-2.562543*x0 + exp(x0**2*(24.68571 + x0**2*(-467.36145))) + 3.600435),1211.4145838139325,219.9520755380075,368.3321103149006,114.17236822337081,1.0,False,True,False,93.62987959132442,8.536887658103936,4.500307381393884,True,False
202,0.8987168110204494,((exp((exp((x0 * 30.259447) - square(square(x0) * 59.158337)) - (x0 * 151.11737)) * (x0 * 0.25201166)) * -88.76481) + (x0 * 6.5298924)) + -4.620247,x0*6.5298924 + exp((-151.11737*x0 + exp(-3499.70883660557*x0**4 + x0*30.259447))*x0*0.25201166)*(-88.76481) - 4.620247,1000.4047799903036,203.44151496185657,455.4815499675321,150.36102780693764,1.0,False,True,False,51.745210174799126,5.810889322619545,2.663082553622675,True,False
389,3.1072280052424963,(x0 * 6.636333) - exp(exp(exp(square((x0 * (x0 + -0.12931186)) * 5.845077) * -19.992035) + 0.51420534)),x0*6.636333 - exp(exp(exp((34.164925135929*x0**2*(x0 - 0.12931186)**2)*(-19.992035)) + 0.51420534)),1149.5825602205468,233.57665508380921,454.4878792636859,146.33223539380026,1.0,False,True,False,80.46699850154118,5.905609802727611,2.705942844364125,True,False
4368,1.0564035623907522,((sqrt(sqrt(square(x0 - 0.18469885))) + -0.5825369) * (exp(exp(0.89061016 - ((square(square(x0 * -2.7242494)) + x0) + -0.9329828))) + 29.85777)) + -6.7310905,(((x0 - 0.18469885)**2)**(1/4) - 0.5825369)*(exp(6.19407357555002*exp(-55.0791786896521*x0**4 - x0)) + 29.85777) - 6.7310905,1159.8343141712294,196.59380310675004,342.72563819608877,106.46032086818198,1.0,False,True,False,64.32428187006417,16.34999003610551,16.27505170891498,True,False
4344,2.276298798385183,(square(exp(exp((square(x0) * 4.0001807) - square(square(square(x0) * -16.879814)))) - x0) + (0.8283988 - sqrt(x0))) * -11.415083,11.415083*sqrt(x0) - 11.415083*(-x0 + exp(exp(-81184.0339511572*x0**8 + 4.0001807*x0**2)))**2 - 9.4562410591004,1204.7074623808178,244.54850209295296,437.72664015103476,145.42358034946488,1.0,False,True,False,57.59280554315683,7.621120918886305,3.83485077797547,True,False
4096,3.050423272289573,((85.91499 - (x0 * -8.067017)) * exp(square(exp(square(x0) * -54.705173)) * -13.309226)) + -91.553535,(85.91499 - (-8.067017)*x0)*exp(exp(-109.410346*x0**2)*(-13.309226)) - 91.553535,963.3294323522375,208.1419350803034,470.3625804218079,161.80694061226865,1.0,False,True,False,55.093085822488774,7.178761926799609,3.353663073090595,True,False
3489,3.9669457452998835,(square(x0) * (-73.7715 * exp((square(x0) * -33.94661) + 3.9714441))) + (1.3532382 - square(square(x0 + ((x0 + x0) + -3.149974)))),x0**2*(-73.7715)*exp(3.9714441 + x0**2*(-33.94661)) - 98.4527556792454*(0.952388813367983*x0 - 1)**4 + 1.3532382,1310.3124548755006,224.19949663584666,279.3684318599284,71.96334302664653,1.0,False,True,False,69.10041161704703,1.1834721836181927,1.3610735849008457,True,False
1496,2.739657825900625,(exp(square(0.42378584 - square(square(x0 * -8.26297) * x0)) * -0.44817296) * -77.55953) + (-20.675924 - (x0 * -25.014124)),-(-25.014124)*x0 + exp((0.42378584 - 4661.70410611356*x0**6)**2*(-0.44817296))*(-77.55953) - 20.675924,1386.506623779131,313.9380978398846,395.6347518523026,168.2158836045846,1.0,False,True,False,1.4604112857464315,22.2598317325309,42.61141750646876,True,False
1141,5.226089633456592,((x0 * 7.929267) + -5.713016) - exp(4.462869 - square(square(square(square(x0)) * 181.27235))),x0*7.929267 - exp(4.462869 - 1079757575.66593*x0**16) - 5.713016,1491.298744464391,390.50785762549987,537.8854427918052,217.58072810748965,1.0,False,True,False,11.74513547751485,7.056179508117481,3.2850789434889416,True,False
737,2.3813978860191876,(x0 * 3.8990946) - exp(exp(exp(0.41225094 - ((x0 * ((((x0 + x0) - 0.40467054) * (x0 * 233.55763)) + 4.701332)) * (x0 + x0))))),x0*3.8990946 - exp(exp(exp(0.41225094 - x0*(x0 + x0)*((x0 + x0 - 1*0.40467054)*x0*233.55763 + 4.701332)))),999.326677568719,231.30132786489963,500.024763001704,173.56484095353292,1.0,False,True,False,52.977593147847585,3.469767308470196,1.7947475266698447,True,False
130,2.1273181658330027,((exp(square(square(exp(square(square(x0)) * -286.6313))) * -81.40542) * 87.1624) + (x0 * 6.3617735)) - 91.565735,x0*6.3617735 + exp(exp(-1146.5252*x0**4)*(-81.40542))*87.1624 - 1*91.565735,1458.0572085589927,385.1850563991124,560.8656417001008,220.24212130266415,1.0,False,True,False,1.301611265667816,5.661281907393857,2.596765022932022,True,False
3879,0.5707379531271699,((x0 * 8.218057) - (exp(4.4485054 - exp(((x0 + -0.18066743) * 10.375415) - exp(10.020917 - (x0 * 53.755783)))) + 2.157865)) + -3.8665497,x0*8.218057 - (exp(4.4485054 - exp((x0 - 0.18066743)*10.375415 - exp(10.020917 - 53.755783*x0))) + 2.157865) - 3.8665497,1146.2906816792558,241.652779980297,474.24553792440213,154.25865440836645,1.0,False,True,False,61.032900079205774,7.3131709904511695,3.430510984809955,True,False
960,3.489029093084224,square((exp(0.422162 - square(exp(0.3022968 - (x0 * square(10.333063 * x0))) - exp(x0))) - exp(x0)) - -2.408952) * -11.741678,(-exp(x0) + exp(0.422162 - (-exp(x0) + exp(0.3022968 - x0*106.772190961969*x0**2))**2) - 1*(-2.408952))**2*(-11.741678),1067.5475149465367,140.01603596465787,283.92176794834546,64.81383542549048,0.8809619238476954,True,False,False,73.22235711213307,-1.1344811416676666,1.0873449448289398,False,True
2763,4.967141791887607,(1.6788318 - square((x0 * -7.178795) - -5.397567)) - exp(4.3285584 - (square((sqrt(x0) * 13.307393) + -4.793376) * x0)),-51.535097652025*(0.751876463946944 - x0)**2 + 1.6788318 - 75.8348841618712*exp(-177.086708456449*x0*(sqrt(x0) - 0.36020398585959)**2),1266.4524683181971,237.7128732992146,406.40162433887104,100.44163707036425,0.7520040080160321,True,False,False,102.42910088852295,-12.659049728795026,0.14905626981714828,False,True
210,1.5741547552332653,(1.2367159 - exp(exp(1.2416798 - square(2.3143075 - (x0 * 13.797302))))) - exp(4.525755 - square(0.26452866 - (x0 * 5.404466))),-exp(4.525755 - (0.26452866 - 5.404466*x0)**2) - exp(exp(1.2416798 - 190.365542479204*(0.167736235678541 - x0)**2)) + 1.2367159,1214.4231537174667,234.657004375867,435.14433938169356,117.66178153031376,1.0,False,True,False,85.32906974458115,4.330662548568398e-06,1.000006457682886,True,False
4306,0.54082966068892,(((exp(exp((sqrt(x0) * -36.824665) - -11.516456) * -90.932755) * 101.78772) - exp(x0 * 2.2340546)) * sqrt(sqrt(x0))) + -90.29973,x0**(1/4)*(-exp(2.2340546*x0) + 101.78772*exp(-9125436.36681532*exp(-36.824665*sqrt(x0)))) - 90.29973,1102.263102946864,172.1620013076461,336.05927111283603,95.16742486581639,1.0,False,True,False,54.595380817471096,8.84403582521665,5.105815803073254,True,False
1132,0.8702964924063469,(exp(exp((exp(x0 * -38.455795) * -12235.692) + x0) * -1.168456) * -98.07579) + 7.1580186,7.1580186 + exp(exp(x0 + exp(x0*(-38.455795))*(-12235.692))*(-1.168456))*(-98.07579),1292.4840333204904,261.0198527328596,381.6103217937545,137.78378887525074,1.0,False,True,False,24.787393779677586,14.434525986427701,12.195723425236904,True,False
3860,2.1599989508626978,-18.003794 - ((-45.7704 * sqrt(x0)) + (exp(exp(1.4446067 - square((x0 - square(x0 * -4.41079)) + 0.20639868))) + 22.817577)),45.7704*sqrt(x0) - exp(4.24018415040487*exp(-378.499687386413*(-x0**2 + 0.0514004874308871*x0 + 0.0106089927570917)**2)) - 40.821371,1085.3896752477858,164.8577168991163,312.121288706515,93.61217202305008,1.0,False,True,False,73.46449215776852,21.58851869846876,39.375739977423,True,False
3620,1.6225753635779865,((x0 * 10.675802) - exp(exp(1.4940214 - exp(0.6252457 - square(square(square(exp(0.8172168 - ((x0 + x0) + x0))))))))) + -6.029177,x0*10.675802 - exp(exp(1.4940214 - exp(0.6252457 - 690.719908958159*exp(-24*x0)))) - 6.029177,1329.758867270143,309.02817019873277,495.00742422202353,177.61603776282251,1.0,False,True,False,34.97425959552584,9.500314962676612,4.959868578749937,True,False
2750,0.3878031874580805,1.5368829 - exp(4.525978 - exp(exp(x0) - (exp(exp(3.193354 - (x0 * 18.402336))) * 0.65909535))),1.5368829 - exp(4.525978 - exp(exp(x0) - 0.65909535*exp(exp(3.193354 - 18.402336*x0)))),989.8155286001818,157.37832190714167,369.7397242593075,110.1609458967306,1.0,False,True,False,48.57987480329052,3.222758318298304,1.9581102377606951,True,False
2024,1.3760823203808672,(exp(exp(x0 * -38.479073) * -1190.3434) * ((x0 * 11.550216) + 82.36079)) + -91.02145,(x0*11.550216 + 82.36079)*exp(exp(x0*(-38.479073))*(-1190.3434)) - 91.02145,1111.313919802003,226.66473290377962,459.64963642124934,148.7480875755043,1.0,False,True,False,58.89993314557546,10.278427689940116,5.654963344527512,True,False
1515,3.2068806323891774,((x0 * 6.081566) + -4.20407) + (exp(square((square(square(x0)) * -152.14319) + x0) * -6.699566) * -89.788826),x0*6.081566 + exp((x0**4*(-152.14319) + x0)**2*(-6.699566))*(-89.788826) - 4.20407,1414.2025470140968,362.67441668601805,550.0793535264581,209.83394958236573,1.0,False,True,False,27.095523741387296,5.411927910418996,2.489881924570517,True,False
971,2.8684970818491795,((exp(((x0 - 0.19332467) * x0) * -157.385) * -13.832645) - square((sqrt(sqrt(x0)) * 12.325129) - 12.850573)) + 2.0794537,-165.137226428329*(0.959111239631104*x0**(1/4) - 1)**2 + 2.0794537 - 13.832645*exp(-157.385*x0*(x0 - 0.19332467)),932.7538954000559,139.04687636161893,358.2692139248707,101.46218175533883,1.0,False,True,False,67.12854966895566,5.265424917808986,2.612430157788148,True,False
1532,0.5044821041614055,sqrt(sqrt(exp((18.369495 - exp(x0 * -2.807363)) - exp((sqrt(x0 + x0) * -24.504116) - -15.576964)) + 568.4177)) + -95.5293,98.7285090279839*(exp(-5820891.57758596*exp(-24.504116*sqrt(2)*sqrt(x0)) - exp(-2.807363*x0)) + 5.98270073385633e-6)**(1/4) - 95.5293,1044.8442176702808,205.4511552837965,442.24590054530785,145.88323779344654,1.0,False,True,False,44.829481828019425,4.967241353234186,2.4067870490545316,True,False
834,0.730703241446556,(((sqrt(sqrt(x0)) * 104.20092) + -9.094947) * exp(exp((x0 * -49.89711) + 6.7974057) * -140.35277)) + -90.79799,(104.20092*x0**(1/4) - 9.094947)*exp(-125688.856486079*exp(-49.89711*x0)) - 90.79799,1234.189759194496,219.1825177753669,283.54418581800894,102.76708252908044,1.0,False,True,False,12.041397228943424,25.301460360774712,75.64432515135219,True,False
1759,2.8479733643318834,((x0 * 8.736736) + -92.06304) - (exp(square(exp(square(x0) * -57.826015)) * -17.795372) * -86.09615),x0*8.736736 - (-86.09615)*exp(exp(-115.65203*x0**2)*(-17.795372)) - 92.06304,990.6365326448547,220.3484904973289,485.2697195385156,166.4076051466556,1.0,False,True,False,50.42948956699638,7.774738513791391,3.708068619365154,True,False
2065,2.670657147060602,(sqrt(x0) - exp(exp(x0 - square(square(square(x0)) * 570.9062)))) * (34.75559 - (square(x0) * 68.55658)),(34.75559 - 68.55658*x0**2)*(sqrt(x0) - exp(exp(-325933.88919844*x0**8 + x0))),1053.121758571352,180.91359333680197,388.81153709886667,119.47806753760918,0.8591382765531063,True,False,False,42.39393821366184,-3.062159849635165,0.7586134309310002,False,True
2610,3.546115859587924,((exp((square(square(x0)) * (x0 * -11206.322)) + 4.5450354) + (exp(square(square(x0)) * -666.79425) * -182.47316)) + -3.3966486) + (x0 * 4.9619007),x0*4.9619007 + exp(x0**4*(-666.79425))*(-182.47316) + exp(x0**4*x0*(-11206.322) + 4.5450354) - 3.3966486,1228.44326439121,283.4996537879205,521.7809853933619,162.79106868623995,1.0,False,True,False,76.42321647331318,4.4155483780094045,2.104936648926061,True,False
804,0.4929300729691504,(((-31.233635 - exp(2.5018153 - (square((x0 * -99.15242) + 15.755057) * x0))) * exp(exp(x0) - square((x0 * x0) * 28.000021))) + -2.2451825) + (x0 * 3.6371217),x0*3.6371217 + (-exp(2.5018153 - x0*9831.2023918564*(0.158897352177587 - x0)**2) - 31.233635)*exp(-784.001176000441*x0**4 + exp(x0)) - 2.2451825,1120.6097631461125,267.32086927963036,531.0914020602872,182.29154235287822,1.0,False,True,False,59.85984844200527,3.236640109113438,1.725588932532334,True,False
108,2.672639843166321,(exp((square(x0) * -458.84357) * (x0 + -0.17119016)) - (sqrt(x0) + -0.91497344)) * (-49.727512 - (x0 * -20.55824)),(20.55824*x0 - 49.727512)*(-sqrt(x0) + 0.91497344 + exp(-458.84357*x0**2*(x0 - 0.17119016))),1020.8349763425113,147.45347555021976,319.22753368081806,93.62675711310108,1.0,False,True,False,72.2317739256905,14.306978458902037,12.021605379944532,True,False
3730,2.700458249575374,(((1.1409844 - sqrt(x0)) * (exp(exp(exp(x0 - exp((x0 * 40.196777) - 9.883906)))) + 3.224146)) * -5.1277866) + 7.8504286,-5.1277866*(1.1409844 - sqrt(x0))*(exp(exp(exp(x0 - 5.09887264334338e-5*exp(40.196777*x0)))) + 3.224146) + 7.8504286,1171.0913263138189,228.96440205412546,422.1737329540217,139.612033370581,1.0,False,True,False,52.64854547108553,14.372489341780096,11.535105064185139,True,False
1980,1.2303546031696881,(exp(x0 * (10.315822 - square(square(2.6877954 - (x0 * 17.967154))))) * -7.422441) - exp(4.46545 - ((x0 * x0) * 20.020958)),exp(x0*(10.315822 - 104211.863265044*(0.149594944196504 - x0)**4))*(-7.422441) - exp(4.46545 - 20.020958*x0*x0),1337.7092742020686,298.3945479270334,474.4559294475155,157.8010331898802,1.0,False,True,False,52.34819199888352,0.0003592809773088708,1.0002357399719621,True,False
1286,5.073220683547264,((sqrt(x0) * 55.328144) - square(exp((x0 + 1.9344857) - square(square(square(x0 + square((x0 + x0) + 0.30822098))))))) - 49.70447,55.328144*sqrt(x0) - 47.8930978957557*exp(2*x0 - 2*(x0 + 4*(x0 + 0.15411049)**2)**8) - 49.70447,1284.1188547690288,237.62955558248163,317.90004449432064,108.41373529405962,1.0,False,True,False,48.17142314794819,26.096618585278122,84.78903938384116,True,False
2417,2.636927851600735,(sqrt(x0) * 61.272312) + ((exp((2.2654786 - square(square(x0 * (x0 * -26.20196)))) * x0) * -50.109222) - (exp(exp(x0)) + 44.331085)),61.272312*sqrt(x0) - 50.109222*exp(x0*(2.2654786 - 471340.889690476*x0**8)) - exp(exp(x0)) - 44.331085,1258.72112953216,244.2091926946619,394.6827383631868,126.56132431575155,0.9285771543086172,True,False,False,43.814780308695845,4.16771023965552,2.4668787596953097,True,False
362,2.3622236538512116,-90.798874 + (91.000626 * exp(-426.75565 * square(square(exp(square(square(x0)) * -315.86725))))),-90.798874 + 91.000626*exp(-426.75565*exp(-1263.469*x0**4)),1543.5749634907315,443.45774119322937,604.5627343850276,262.6024481411753,0.43060120240480965,True,True,False,9.094947017729282e-13,0.0,1.0,False,False
345,2.446923513927091,square(square((exp(-2.3896432 - (exp((x0 * 34.22848) + -6.4772468) - (x0 * 7.7494645))) + 0.7521398) - x0)) * -183.33562,(-x0 + exp(-(-7.7494645*x0 + exp(x0*34.22848 - 6.4772468)) - 2.3896432) + 0.7521398)**4*(-183.33562),1093.241094400529,230.48496981008515,476.4553212360716,153.6426969047248,0.7520040080160321,True,False,False,35.998319178356724,-1.706502954236302,0.755755763154936,False,True
142,3.569232471495758,((sqrt(x0) + -0.53563696) * 124.36824) + ((exp(square(x0) * ((x0 + -0.1951582) * -445.33893)) * -39.668484) - (x0 * 55.141743)),124.36824*sqrt(x0) - 55.141743*x0 - 39.668484*exp(x0**2*(86.911543968726 - 445.33893*x0)) - 66.6162259941504,1120.4687933744003,180.1112563363097,352.8585561343935,94.941365283518,1.0,False,True,False,79.64412435382792,9.590637638960402,5.526374306724066,True,False
3063,2.8852857204803786,(x0 * 61.316162) + ((-27.718039 - exp((x0 + 4.1331944) - square(square(square((x0 - 0.097694345) * 6.247073))))) - (square(x0) * 31.9781)),-31.9781*x0**2 + x0*61.316162 - exp(x0 - 2319597.58166417*(x0 - 1*0.097694345)**8 + 4.1331944) - 27.718039,1368.4197888532012,303.9948132108421,435.0302088323056,160.1699445683692,0.9583366733466934,True,False,False,23.882375248555945,3.9172812484147244,2.2325424611054685,True,False
