draw_index,mse_pysr,equation,sympy,mse_constant,mse_power_law,mse_linear_q,mse_quadratic_q,q_peak,has_interior_peak,monotonic_increasing,monotonic_decreasing,slope_low,slope_high,rate_q95_over_q80,rises_toward_equal_mass,peaks_then_declines_near_unity
3333,0.37527123714992977,((sqrt(sqrt(sqrt(x0))) * exp(exp(x0 * -70.42432) * -385.75467)) * 93.75916) + -91.19161,93.75916*x0**(1/8)*exp(-385.75467*exp(-70.42432*x0)) - 91.19161,553.4062161167985,97.10970528388886,278.0194142480541,141.70145289256146,1.0,False,True,False,10.050964685510735,11.55023244257228,7.241585409923211,True,False
4197,0.5061842613083298,5.554787 - (exp(exp(1.7452946 - sqrt(x0 + sqrt(x0)))) + exp(4.0147557 - square((x0 * 57.09194) - 1.321189))),-exp(5.72758857449346*exp(-sqrt(sqrt(x0) + x0))) + 5.554787 - 55.4097571451925*exp(-3259.4896129636*(x0 - 0.0231414276691246)**2),233.55270189222497,71.79845046198365,156.5564492282709,106.2225891830945,1.0,False,True,False,8.732502946128989,3.26321584193704,1.7687501102077916,True,False
1336,2.145485317957436,(-7.8937516 - (x0 * (exp(8.623929 - (exp(x0 * 16.144337) * (x0 * 18.77994))) + -10.425897))) - (exp(square(x0) * -34.031925) * 21.763016),-x0*(exp(8.623929 - 18.77994*x0*exp(x0*16.144337)) - 10.425897) - 21.763016*exp(x0**2*(-34.031925)) - 7.8937516,340.2944250566813,72.06809354545186,197.37615851957554,115.06591802625391,1.0,False,True,False,15.339763850802228,9.277906871289815,4.7773480175462275,True,False
2238,1.2530429116981032,2.8753595 - ((exp(exp(0.10778457 - square(square((x0 * -26.60497) - -0.7897688)))) - x0) * ((square(0.5766188 - x0) * 69.6372) + 10.473491)),2.8753595 - (-x0 + exp(exp(0.10778457 - (x0*(-26.60497) - 1*(-0.7897688))**4)))*((0.5766188 - x0)**2*69.6372 + 10.473491),378.93628371372057,79.60848300739109,215.24750913412583,125.85906878064289,1.0,False,True,False,12.471303376297556,11.127312034930739,5.933839261065249,True,False
2919,3.315161222033507,exp(x0 * -5.5323787) * (-32.582558 - exp((10.848094 + (x0 * -93.32269)) - exp((x0 * -24.51112) + 2.0326784))),(-exp(x0*(-93.32269) - exp(2.0326784 + x0*(-24.51112)) + 10.848094) - 32.582558)*exp(x0*(-5.5323787)),349.58583398715234,80.55615263916495,208.11363081456938,124.08213642955113,1.0,False,True,False,11.922338155107468,1.1671299101812131,1.2458319510427387,True,False
3406,1.5102230528442462,(((x0 * -11685.474) + 62.948563) * (exp(x0 * -48.63122) + -0.00019276228)) - square(exp(exp((square(square(exp(x0 * -44.632732))) + (x0 * -4.6008773)) + 0.58615476))),(62.948563 + x0*(-11685.474))*(exp(x0*(-48.63122)) - 0.00019276228) - exp(2*(1.79706496667518*exp(x0*(-4.6008773) + exp(-178.530928*x0)))),346.6720421124601,107.6953956820998,240.78832315990712,144.39305626414327,1.0,False,True,False,7.115221071344791,2.2649141632269334,1.4714066609630108,True,False
1462,5.433119331371479,(x0 * (14.016887 - exp(exp(2.2387114 - (x0 * 5.617053))))) + -9.810188,x0*(14.016887 - exp(exp(2.2387114 - 5.617053*x0))) - 9.810188,390.6334757802304,67.89901955729476,210.36557605112185,110.09764279726498,1.0,False,True,False,13.00371587643724,11.825430176079067,7.367716493336276,True,False
2514,0.8467527174179276,((sqrt(x0) - exp(exp(((x0 * -68.662796) + 5.7269816) * x0))) * 33.16571) + 3.6059885,33.16571*sqrt(x0) - 33.16571*exp(exp(x0*(5.7269816 - 68.662796*x0))) + 3.6059885,654.8018411218055,67.72560116479325,260.60200003218375,87.00823163024857,1.0,False,True,False,42.75960292709897,15.643266182576127,14.31930999994891,True,False
2673,2.557582641890125,-23.251774 - (((exp((x0 * -56.602596) + 6.0555224) + (x0 + -1.9210958)) * x0) * 26.62781),-26.62781*x0*(x0 + exp(6.0555224 + x0*(-56.602596)) - 1.9210958) - 23.251774,305.24677284537734,48.769563467642584,155.70339322342014,92.16756233513206,0.9603206412825651,True,False,False,9.395789621049062,3.3484491959454488,1.9805274895234404,True,False
1866,3.2087309911201003,(2.0948844 - (exp(exp(((x0 * -3.4291615) + 2.2320862) - (x0 + square(x0 * 5.6544676)))) + exp((x0 * -7.485152) + 5.8921237))) * x0,x0*(2.0948844 - (exp(5.8921237 + x0*(-7.485152)) + exp(exp(x0*(-3.4291615) - (31.9730038394498*x0**2 + x0) + 2.2320862)))),344.0240323938215,50.70457205452102,169.57022784393837,95.75659894113748,1.0,False,True,False,11.736334018767252,3.309582695014413,1.8407801256355565,True,False
1190,4.209144200467641,((8.300653 - exp(exp(2.2706895 - (x0 * 7.0212784)))) * x0) + -5.069149,x0*(8.300653 - exp(exp(2.2706895 - 7.0212784*x0))) - 5.069149,290.96596314525146,83.80858099016547,193.32083509286568,121.68358327892079,1.0,False,True,False,6.679291618532716,6.586084068303023,3.040523494313581,True,False
1891,1.801931442423801,(x0 * -36.326557) + ((sqrt(x0) * ((exp((square(x0) * -8676.159) * x0) * -538.51) + 69.8302)) - 32.57663),sqrt(x0)*(69.8302 - 538.51*exp(-8676.159*x0**3)) - 36.326557*x0 - 32.57663,323.86182784383277,96.06335020969107,213.21911800872982,138.91907601146946,0.9246092184368737,True,False,False,8.290801375848218,0.6101428984173083,1.1677116472078728,True,False
1538,2.125017161286665,(exp(square(x0) * ((x0 - 0.048911065) * -13382.214)) * -59.5454) - exp(3.2222733 - (x0 * 5.344822)),exp(x0**2*(x0 - 1*0.048911065)*(-13382.214))*(-59.5454) - exp(3.2222733 - 5.344822*x0),373.48944079782166,109.02359812264476,242.50465948866471,155.12926892464844,1.0,False,True,False,8.920471251225763,1.0257841012256002,1.212011855568521,True,False
4353,1.9407623425087326,(sqrt(sqrt(sqrt(x0))) - (exp((24.072985 - square(x0 * 95.57823)) * x0) - -0.95115554)) * 49.998253,49.998253*x0**(1/8) - 49.998253*exp(x0*(24.072985 - 9135.1980499329*x0**2)) - 47.5561153312716,339.3034571333847,117.51556921668951,237.5662616718198,162.04900188246043,1.0,False,True,False,5.131059280475029,6.159306929291063,2.874211710085993,True,False
345,1.6739605908300117,exp(5.7892537 - (x0 * 86.145966)) + (((x0 - square(exp(0.9613419 - (x0 * 21.731085)))) * (45.98456 - (x0 * 21.585493))) + -22.47591),(45.98456 - 21.585493*x0)*(x0 - 6.83928914456112*exp(-43.46217*x0)) + exp(5.7892537 - 86.145966*x0) - 22.47591,284.41709784242505,42.857514909342925,141.37123079591075,85.164089355083,1.0,False,True,False,8.844868057524991,6.733799378698819,3.426226381711826,True,False
3996,2.981763250035898,(((43.91507 - exp((x0 * -55.202606) - -9.339747)) - (x0 * 21.179647)) * x0) + -21.02953,x0*(-21.179647*x0 - exp(x0*(-55.202606) - 1*(-9.339747)) + 43.91507) - 21.02953,307.21157328458065,52.84473651450111,161.55774799611262,96.12294430266923,1.0,False,True,False,8.452843075321994,5.534964777133496,2.794285193693478,True,False
3767,0.974811692299042,((12.498673 - exp(exp((x0 * -5.543528) + 2.2364507))) * x0) + -8.626947,x0*(12.498673 - exp(exp(2.2364507 + x0*(-5.543528)))) - 8.626947,376.25989658446684,65.05889826123769,205.44060196708716,107.39022417772836,1.0,False,True,False,13.085888899549445,10.487146772110123,5.880670479711315,True,False
